"","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0051865",0.0271575224570625,0.0966482536215445,"protein_coding","Ada1-1"
"FBgn0051866",2.19757307651087e-06,3.36631341611487e-05,"protein_coding","Ada1-2"
"FBgn0051953",3.58551303903522e-05,0.000398772109696532,"pseudogene","CR31953"
"FBgn0051955",1.91958124051569e-06,2.9727894721644e-05,"protein_coding","CG31955"
"FBgn0051989",0.0129241873304807,0.0553372864649271,"protein_coding","Cap-D3"
"FBgn0051997",9.55609087857891e-06,0.000125862265042965,"protein_coding","CG31997"
"FBgn0052011",2.22228823566746e-11,8.43187440186902e-10,"pseudogene","CR32011"
"FBgn0052017",5.26501873572824e-13,2.44997216169618e-11,"protein_coding","CG32017"
"FBgn0052023",3.74698182855314e-08,8.25088744166891e-07,"protein_coding","CG32023"
"FBgn0052024",9.39847080221456e-16,5.42198330197934e-14,"protein_coding","CG32024"
"FBgn0052040",0.0035210276249174,0.0194593487505939,"protein_coding","CG32040"
"FBgn0052054",0.000467062969722847,0.00358287418064999,"protein_coding","CG32054"
"FBgn0052056",0.0086564364534828,0.0404719173524208,"protein_coding","scramb1"
"FBgn0052072",0.0121936336308379,0.0528051781247653,"protein_coding","Elo68alpha"
"FBgn0052103",0.00875325101834282,0.0408085166805066,"protein_coding","SCaMC"
"FBgn0052107",7.42063714766798e-06,0.000100971842016199,"protein_coding","CG32107"
"FBgn0052185",1.49047294621074e-08,3.49252152360308e-07,"protein_coding","edin"
"FBgn0052187",1.46675558625011e-08,3.44512949008508e-07,"protein_coding","CG32187"
"FBgn0052191",0.00137811380400571,0.008973658532354,"protein_coding","CG32191"
"FBgn0052195",0.00010157028774678,0.000986211504549196,"protein_coding","CG32195"
"FBgn0052205",0.000648421307306745,0.00475235973000077,"ncRNA","hpRNA:CR32205"
"FBgn0052207",1.24547428306165e-17,8.59203063105119e-16,"ncRNA","hpRNA:CR32207"
"FBgn0052230",0.007946995760548,0.0378364445838832,"protein_coding","ND-MLRQ"
"FBgn0052250",6.18407063698384e-05,0.000639474390291883,"protein_coding","PMP34"
"FBgn0052267",6.17436738968852e-05,0.000639140968512877,"protein_coding","CG32267"
"FBgn0052278",0.00162237238303974,0.0103123089939994,"protein_coding","CG32278"
"FBgn0052279",7.36344056266068e-12,2.91728277713444e-10,"protein_coding","Drsl2"
"FBgn0052281",0.00351477290622759,0.0194465702299132,"protein_coding","CG32281"
"FBgn0052283",3.83128902752671e-06,5.59003681418124e-05,"protein_coding","Drsl3"
"FBgn0052296",0.0107486644207269,0.0476993137698925,"protein_coding","Mrtf"
"FBgn0052302",2.47731665809772e-08,5.60539874578071e-07,"protein_coding","CG32302"
"FBgn0052364",9.03034508447665e-53,3.42632131762931e-50,"protein_coding","tut"
"FBgn0052368",4.95425805365147e-05,0.000530084118213359,"protein_coding","CG32368"
"FBgn0052369",0.00194564156250007,0.0119438419502571,"protein_coding","CG32369"
"FBgn0052373",2.25949908316406e-06,3.43980840361319e-05,"protein_coding","CG32373"
"FBgn0052379",1.12198082259158e-08,2.7128286310946e-07,"protein_coding","CG32379"
"FBgn0052423",0.0107591858981173,0.047704045424902,"protein_coding","shep"
"FBgn0052446",0.00273454840122352,0.0157479976521133,"protein_coding","Atox1"
"FBgn0052448",5.57844006625467e-05,0.000583577001628869,"protein_coding","CG32448"
"FBgn0052451",0.0264321795502862,0.0944416701425474,"protein_coding","SPoCk"
"FBgn0052473",9.07147831079541e-16,5.26412550211745e-14,"protein_coding","CG32473"
"FBgn0052475",8.58899485869562e-202,4.23652171405162e-198,"protein_coding","mthl8"
"FBgn0052483",1.52835459450146e-27,2.09405806593846e-25,"protein_coding","CG32483"
"FBgn0052485",0.0204422556641011,0.077745694107339,"protein_coding","CG32485"
"FBgn0052495",3.81799448079986e-08,8.34999375162123e-07,"protein_coding","Gss2"
"FBgn0052506",1.39374723905577e-05,0.000174262566708303,"protein_coding","tbc"
"FBgn0052512",0.0101270996249421,0.0454935509107712,"protein_coding","CG32512"
"FBgn0052521",6.19274344764792e-05,0.000639700671319861,"protein_coding","CG32521"
"FBgn0052536",7.30470868419021e-10,2.15751350806995e-08,"protein_coding","CG32536"
"FBgn0052537",0.0148637683952588,0.061655810735172,"protein_coding","CG32537"
"FBgn0052547",5.54146870473535e-06,7.73219077400485e-05,"protein_coding","CG32547"
"FBgn0052557",0.00114997769624395,0.00772788145330149,"protein_coding","Mco4"
"FBgn0052564",0.00550631051004818,0.0281152972867809,"protein_coding","CG32564"
"FBgn0052573",0.000255148425227587,0.00215869572458846,"protein_coding","CG32573"
"FBgn0052580",2.18938252609587e-20,1.78498005123436e-18,"protein_coding","Muc14A"
"FBgn0052581",4.09110431676043e-21,3.57157027299484e-19,"protein_coding","CG32581"
"FBgn0052626",0.000423946226668302,0.00330872589088829,"protein_coding","AMPdeam"
"FBgn0052633",4.82482496563034e-08,1.03696946156739e-06,"protein_coding","CG32633"
"FBgn0052638",0.0206966751915873,0.0785581765159711,"protein_coding","CG32638"
"FBgn0052645",0.00319834496004457,0.0179781612711337,"protein_coding","CG32645"
"FBgn0052656",8.3946473349157e-11,2.89556629227075e-09,"protein_coding","Muc11A"
"FBgn0052666",0.00175994393726796,0.0110094146741588,"protein_coding","Drak"
"FBgn0052667",6.30650423634958e-05,0.000650090535962263,"protein_coding","ssp7"
"FBgn0052676",0.0281915889888839,0.0995026924419822,"protein_coding","stx"
"FBgn0052681",0.00574036848229768,0.0290577685739943,"protein_coding","CG32681"
"FBgn0052686",0.0201271852936981,0.0768697959436052,"protein_coding","CG32686"
"FBgn0052687",9.36640303152638e-06,0.00012369419800001,"protein_coding","CG32687"
"FBgn0052695",9.8813467609994e-09,2.4128585593381e-07,"protein_coding","CG32695"
"FBgn0052751",4.2569869237827e-05,0.000465062857177368,"protein_coding","CG32751"
"FBgn0052772",0.000969618310901586,0.00665374069616041,"protein_coding","CG32772"
"FBgn0052823",5.11803776088527e-27,6.7319256681511e-25,"protein_coding","Sdic3"
"FBgn0052982",0.000117107404814549,0.00111127807795096,"protein_coding","CG32982"
"FBgn0053002",4.00094264710155e-06,5.78181016813865e-05,"protein_coding","mRpL27"
"FBgn0053012",9.11254797740963e-06,0.000120989617492794,"protein_coding","CG33012"
"FBgn0053013",4.81237236616237e-07,8.52316937023192e-06,"pseudogene","CR33013"
"FBgn0053080",0.00154361078116765,0.00987530502997332,"protein_coding","CG33080"
"FBgn0053087",0.00760293353121443,0.036373879381877,"protein_coding","LRP1"
"FBgn0053099",0.000149475349486803,0.00137042223298077,"protein_coding","CG33099"
"FBgn0053105",0.0136741207258537,0.0577462332879051,"protein_coding","p24-2"
"FBgn0053126",2.34912398290827e-28,3.40795707226325e-26,"protein_coding","NLaz"
"FBgn0053127",0.000154325441148065,0.00140574374600707,"protein_coding","CG33127"
"FBgn0053129",0.0124737076072455,0.0537630994688361,"protein_coding","CG33129"
"FBgn0053138",0.000473108324780857,0.00362361306208319,"protein_coding","AGBE"
"FBgn0053155",0.0128825002292162,0.0551827463140329,"protein_coding","CG33155"
"FBgn0053170",0.00045359468697832,0.00349586842737588,"protein_coding","CG33170"
"FBgn0053178",1.38669868791542e-07,2.70351433918687e-06,"protein_coding","CG33178"
"FBgn0053182",0.0232798580934043,0.0855966455801094,"protein_coding","Kdm4B"
"FBgn0053192",0.00714286221717063,0.0346944046146668,"protein_coding","MtnD"
"FBgn0053193",0.00804453101748879,0.0382086174711251,"protein_coding","sav"
"FBgn0053203",0.000458251124369528,0.00352899870562482,"protein_coding","CG33203"
"FBgn0053207",3.27533925412298e-11,1.21470758428283e-09,"protein_coding","pxb"
"FBgn0053208",8.31574418247409e-08,1.68449314907817e-06,"protein_coding","Mical"
"FBgn0053258",0.000314796918376435,0.00259437894718758,"protein_coding","CG33258"
"FBgn0053265",0.00221651531506459,0.0132839115220575,"protein_coding","Muc68E"
"FBgn0053281",0.000809035936280452,0.00571393124254337,"protein_coding","CG33281"
"FBgn0053282",4.46226126331831e-19,3.36032117272024e-17,"protein_coding","CG33282"
"FBgn0053293",0.00225682589577929,0.0134604519116461,"protein_coding","CG33293"
"FBgn0053296",0.0088048358904458,0.0409329434774966,"protein_coding","CG33296"
"FBgn0053301",2.55424938614411e-05,0.000294365306008314,"protein_coding","CG33301"
"FBgn0053306",1.80377842429338e-06,2.82001175208466e-05,"protein_coding","CG33306"
"FBgn0053337",0.00142044135871864,0.00919465485810983,"protein_coding","CG33337"
"FBgn0053339",0.0230302458836179,0.0849321030436976,"protein_coding","CG33339"
"FBgn0053340",0.0236655362126661,0.0866272781959003,"protein_coding","CG33340"
"FBgn0053346",7.95103969709946e-31,1.32944079003197e-28,"protein_coding","CG33346"
"FBgn0053468",0.000372974134800722,0.00296485885560767,"protein_coding","CG33468"
"FBgn0053493",0.0145339958187989,0.0605225279664209,"protein_coding","CG33493"
"FBgn0053506",4.61435409698357e-05,0.000498037233771804,"protein_coding","CG33506"
"FBgn0053509",6.41953109027814e-07,1.10521246432101e-05,"protein_coding","CG33509"
"FBgn0053511",0.0144383849232825,0.0602260749548336,"protein_coding","CG33511"
"FBgn0053531",0.000363948861388358,0.00291059581998027,"protein_coding","Ddr"
"FBgn0053533",1.36724716895554e-05,0.000171820297092311,"protein_coding","lectin-37Db"
"FBgn0053558",5.22269732977996e-10,1.58528951256244e-08,"protein_coding","mim"
"FBgn0053774",0.000393494810334128,0.00310297866022876,"protein_coding","CG33774"
"FBgn0053958",0.00837790861086232,0.0395445303570128,"protein_coding","CG33958"
"FBgn0053965",0.0177260075459478,0.0697628312867337,"protein_coding","CG33965"
"FBgn0053966",0.000219946354370795,0.00189831214861583,"protein_coding","CG33966"
"FBgn0053983",0.00270323069420124,0.0155949536832136,"protein_coding","obst-H"
"FBgn0054005",0.019324374350675,0.0744377012766142,"protein_coding","CG34005"
"FBgn0054010",0.00677659927964736,0.033259279549115,"protein_coding","Glyat"
"FBgn0054026",1.20170457788082e-09,3.47648553102471e-08,"protein_coding","CG34026"
"FBgn0054034",0.0189960888817447,0.0734041528640262,"protein_coding","CG34034"
"FBgn0054043",1.05907498826838e-10,3.57800505454368e-09,"protein_coding","CG34043"
"FBgn0054054",1.92131995470961e-05,0.000232277222465812,"protein_coding","CG34054"
"FBgn0054056",1.93077659411746e-05,0.000233134774797659,"protein_coding","CG34056"
"FBgn0054057",9.97456091648707e-10,2.91121430299245e-08,"protein_coding","CG34057"
"FBgn0058160",0.0115764903165655,0.0506664050456607,"protein_coding","CG40160"
"FBgn0058178",7.69883661379623e-62,4.21939017750555e-59,NA,NA
"FBgn0058354",0.000101217433240337,0.000984723845084737,"pseudogene","CR40354"
"FBgn0058469",0.0160902746501618,0.0651068742509622,"ncRNA","lncRNA:CR40469"
"FBgn0058470",0.0185233297052207,0.0723006711182403,"protein_coding","CG40470"
"FBgn0061356",0.000149331057675511,0.00137037291531992,"protein_coding","CG18003"
"FBgn0062928",1.93790091343445e-14,1.03898872342559e-12,"ncRNA","hpRNA:CR33940"
"FBgn0062978",0.000324323272363052,0.00265294285394818,"protein_coding","CG31808"
"FBgn0063485",9.10930317564942e-05,0.000900433625528873,"protein_coding","Lasp"
"FBgn0063491",0.0103507780483444,0.0462038124194197,"protein_coding","GstE9"
"FBgn0063492",0.000830192052971629,0.00582078507644998,"protein_coding","GstE8"
"FBgn0063493",0.00175840743497369,0.011006782579959,"protein_coding","GstE7"
"FBgn0063497",0.00173710664342601,0.010887266224522,"protein_coding","GstE3"
"FBgn0063499",1.20696458069131e-09,3.48149286214029e-08,"protein_coding","GstE10"
"FBgn0063667",2.90282810263313e-11,1.08471209213924e-09,"protein_coding","CG32335"
"FBgn0064225",7.65493003277959e-06,0.000103730610952432,"protein_coding","RpL5"
"FBgn0064766",8.38033194242085e-05,0.000835914809019026,"protein_coding","CG7600"
"FBgn0066084",8.28599571412354e-06,0.000111516163328552,"protein_coding","RpL41"
"FBgn0066101",1.77744093809495e-09,5.02419909865522e-08,"protein_coding","LpR1"
"FBgn0067102",5.7346262715132e-08,1.20366145039314e-06,"protein_coding","GlcT"
"FBgn0067903",0.000115273934252067,0.00109766154574965,"protein_coding","IM18"
"FBgn0067905",0.00863546618563265,0.0404275419196251,"protein_coding","IM14"
"FBgn0069354",0.0156986114247784,0.0639681130547043,"protein_coding","Porin2"
"FBgn0069923",2.16714151115926e-05,0.000258198683666498,"protein_coding","CG41128"
"FBgn0082598",0.00227576709412409,0.0135488487528872,"protein_coding","akirin"
"FBgn0083120",0.00332040280890027,0.018527021329073,"ncRNA","Uhg8"
"FBgn0083123",0.00407366438704448,0.0220321815669922,"ncRNA","Uhg5"
"FBgn0083124",3.43792721199926e-05,0.000384525532271799,"ncRNA","Uhg4"
"FBgn0083167",2.39987410471116e-05,0.00027888245498196,"protein_coding","Neb-cGP"
"FBgn0083940",9.64183597726786e-05,0.000943662637333183,"protein_coding","RhoU"
"FBgn0083956",0.000247404673330441,0.00210038476971154,"protein_coding","CG34120"
"FBgn0083968",0.0183803980973545,0.0718963628986529,"protein_coding","CG34132"
"FBgn0083983",8.7403217136145e-07,1.46888030161511e-05,"protein_coding","mRpL34"
"FBgn0083985",0.0279868951912412,0.0990059506888304,"protein_coding","CG34149"
"FBgn0084017",0.0144606146902634,0.0602702555681937,"pseudogene","CR41454"
"FBgn0085227",5.65202229166434e-05,0.00059003641569821,"protein_coding","CG34198"
"FBgn0085229",0.0003025877082764,0.00251053636850016,"protein_coding","CG34200"
"FBgn0085232",1.30565932657046e-05,0.000165556931318992,"protein_coding","CG34203"
"FBgn0085244",1.99069421994442e-12,8.68946835387244e-11,"protein_coding","CG34215"
"FBgn0085261",0.000185369162413666,0.0016504212880964,"protein_coding","CG34232"
"FBgn0085265",0.0019943097339219,0.0121970648016984,"protein_coding","CG34236"
"FBgn0085284",0.0041343097577268,0.0222868665355054,"protein_coding","Blos3"
"FBgn0085285",0.0102230865409871,0.0457996134090997,"protein_coding","CG34256"
"FBgn0085313",2.58944452139642e-22,2.60661940852813e-20,"protein_coding","CG34284"
"FBgn0085330",1.71437650385063e-21,1.58059104770901e-19,"protein_coding","CG34301"
"FBgn0085339",0.0278010303607442,0.098547310279821,"protein_coding","CG34310"
"FBgn0085345",1.03251364175763e-06,1.6947998462461e-05,"protein_coding","CG34316"
"FBgn0085346",0.0168077558261557,0.0672599963513468,"protein_coding","Rpp14a"
"FBgn0085354",1.91679403802284e-09,5.40262091002722e-08,"protein_coding","CG34325"
"FBgn0085358",2.2695054668254e-19,1.74911495548692e-17,"protein_coding","Diedel3"
"FBgn0085384",0.0263723833335696,0.0942621599948058,"protein_coding","CG34355"
"FBgn0085395",1.74521799845243e-21,1.594127366179e-19,"protein_coding","Shawl"
"FBgn0085404",0.019207108482287,0.0740727619928698,"protein_coding","CG34375"
"FBgn0085409",0.00738123397856769,0.0355893808399659,"protein_coding","smal"
"FBgn0085415",1.43633356312033e-11,5.54226784567955e-10,"protein_coding","CG34386"
"FBgn0085428",0.00346594996748976,0.0192195595442869,"protein_coding","Nox"
"FBgn0085430",0.00153025912094849,0.00979624025188637,"protein_coding","CG34401"
"FBgn0085432",5.71765430293109e-07,1.00008261876623e-05,"protein_coding","pan"
"FBgn0085434",0.0038314016407629,0.0209052971162201,"protein_coding","NaCP60E"
"FBgn0085437",0.0219051419709524,0.08176096312654,"protein_coding","CG34408"
"FBgn0085442",0.00161864525587227,0.0102998372255273,"protein_coding","NKAIN"
"FBgn0085452",0.000857751075580436,0.00598559064176732,"protein_coding","CG34423"
"FBgn0085453",0.025026426708147,0.0906668011295887,"protein_coding","Mthfs"
"FBgn0085455",8.13722925224292e-06,0.000109813634163306,"protein_coding","CG34426"
"FBgn0085468",7.8470118395782e-07,1.33466847926619e-05,"protein_coding","ND-MWFE"
"FBgn0085474",0.0071195684028563,0.0346324173048212,"protein_coding","CG34445"
"FBgn0085478",0.000583093237850849,0.00432172411074277,"protein_coding","Zdhhc8"
"FBgn0085484",0.000287318279165259,0.00239889776998721,"protein_coding","Pdxk"
"FBgn0085486",0.000341489353063872,0.00277953173925338,"protein_coding","CG34457"
"FBgn0085491",0.00076159729973192,0.00543643803318045,"protein_coding","CG34462"
"FBgn0085732",3.78329733471853e-07,6.79822007413448e-06,"pseudogene","CR40190"
"FBgn0085736",1.60135399427495e-07,3.07341578862302e-06,"protein_coding","CG40472"
"FBgn0085792",7.30020959896742e-15,4.11523243964649e-13,"pseudogene","CR41509"
"FBgn0085813",0.0124072839658067,0.0535722031327637,"pseudogene","18SrRNA-Psi:CR41602"
"FBgn0086251",0.0020293471814016,0.0123653551232408,"protein_coding","del"
"FBgn0086254",0.00137109204997406,0.00893973765564711,"protein_coding","Akr1B"
"FBgn0086355",0.0131984197324347,0.0562253095493464,"protein_coding","Tpi"
"FBgn0086358",0.00755757203191256,0.0362095425424077,"protein_coding","Tab2"
"FBgn0086361",1.43931763742397e-07,2.79505285298966e-06,"protein_coding","alph"
"FBgn0086362",0.0278244633863632,0.0985949465899688,"protein_coding","spn-F"
"FBgn0086367",0.000342076850339304,0.00277972662981651,"protein_coding","t"
"FBgn0086368",3.93797937583934e-06,5.71296566803752e-05,"protein_coding","tw"
"FBgn0086408",0.0017902879107248,0.0111638370665614,"protein_coding","stl"
"FBgn0086472",0.000221932486123108,0.00190877417227939,"protein_coding","RpS25"
"FBgn0086656",0.0121215201047042,0.052619985688445,"protein_coding","shrb"
"FBgn0086674",0.000199266381475173,0.00175514540468981,"protein_coding","Tpst"
"FBgn0086680",2.64877281580051e-06,3.97719084138082e-05,"protein_coding","vvl"
"FBgn0086687",0.0235083412082428,0.0862118163640576,"protein_coding","Desat1"
"FBgn0086691",9.29539175022685e-05,0.000916074321838041,"protein_coding","UK114"
"FBgn0086704",6.37968957444967e-05,0.000655579558874438,"protein_coding","stops"
"FBgn0086707",0.0134582339472074,0.0570788812937234,"protein_coding","ncm"
"FBgn0086708",7.03889984775945e-05,0.000715126127684315,"protein_coding","stv"
"FBgn0086710",1.95965643842173e-05,0.000235915205560941,"protein_coding","RpL30"
"FBgn0086711",0.00267113105655519,0.0154278149138858,"protein_coding","mol"
"FBgn0086757",0.0183712269791664,0.0718889941092725,"protein_coding","cbs"
"FBgn0086909",0.023269486186886,0.0855904106016519,"protein_coding","CG31751"
"FBgn0086912",0.0223633606433901,0.0831879912319167,"protein_coding","mbm"
"FBgn0087002",0.000898047320618652,0.00623012434451688,"protein_coding","apolpp"
"FBgn0087012",2.9185349289768e-15,1.67391552757884e-13,"protein_coding","5-HT2A"
"FBgn0087035",2.45919340672093e-05,0.00028507571042658,"protein_coding","AGO2"
"FBgn0243516",0.0258717571355714,0.0929104055851519,"protein_coding","Vrp1"
"FBgn0250757",1.19891837378027e-05,0.000154403782732929,"protein_coding","CG42235"
"FBgn0250815",2.55451825539278e-12,1.0956661995413e-10,"protein_coding","Jon65Aiv"
"FBgn0250816",0.00343991414824807,0.0190966533891205,"protein_coding","AGO3"
"FBgn0250824",7.02082834019713e-09,1.76235296631157e-07,"protein_coding","CG33655"
"FBgn0250835",7.7010577434132e-06,0.000104212530368685,"protein_coding","CG15394"
"FBgn0250838",0.0163627892028953,0.0658583906513923,"protein_coding","roh"
"FBgn0250867",0.00288937404217346,0.0165142960174051,"protein_coding","CG42238"
"FBgn0250869",0.0205794574037001,0.0781694133423882,"protein_coding","CG42240"
"FBgn0250874",0.000359078915398173,0.00288462011433467,"protein_coding","ttm50"
"FBgn0250906",0.0150352119257021,0.0621636067255034,"protein_coding","Pgk"
"FBgn0259098",4.41419152822628e-05,0.000479162499635941,"protein_coding","CG42246"
"FBgn0259101",9.3478421303365e-05,0.000919406406936885,"protein_coding","CG42249"
"FBgn0259143",0.000816388996744068,0.0057485206658674,"protein_coding","CG42258"
"FBgn0259163",0.00257989325605362,0.014988602456401,"protein_coding","CG42268"
"FBgn0259167",0.000913916649984812,0.00631800122782072,"protein_coding","CG42272"
"FBgn0259170",0.0158280762753705,0.0643938645996923,"protein_coding","alpha-Man-Ia"
"FBgn0259171",3.67084791227857e-09,9.76089343790514e-08,"protein_coding","Pde9"
"FBgn0259209",0.000449704042799217,0.00347674794844379,"protein_coding","Mlp60A"
"FBgn0259219",0.00312611677129103,0.0176324425093116,"protein_coding","CG42319"
"FBgn0259221",5.6635497682768e-05,0.000590601675095673,"protein_coding","ATP8A"
"FBgn0259224",5.11849134705107e-12,2.08652550159747e-10,"protein_coding","CG42324"
"FBgn0259229",0.0051233976380763,0.0265035750915693,"protein_coding","CG42329"
"FBgn0259233",0.00581094750587308,0.0293372554480235,"protein_coding","CG42331"
"FBgn0259236",1.49385954620984e-10,4.89598818051829e-09,"protein_coding","comm3"
"FBgn0259682",3.68243579959973e-05,0.000407713009686323,"protein_coding","Jabba"
"FBgn0259699",0.0209899513624037,0.0794739352404048,"protein_coding","CG42353"
"FBgn0259704",0.0229084573085502,0.0846728854810219,"protein_coding","Nsun5"
"FBgn0259708",0.00474778533050002,0.0249237417859764,"protein_coding","CG42362"
"FBgn0259709",0.00474778533050002,0.0249237417859764,"protein_coding","CG42363"
"FBgn0259711",5.70304596839061e-08,1.19958525539815e-06,"protein_coding","CG42365"
"FBgn0259714",0.000889577639507293,0.00618005874207003,"protein_coding","DIP-epsilon"
"FBgn0259715",0.000287430021705512,0.00239889776998721,"protein_coding","CG42369"
"FBgn0259716",0.0183990513369263,0.0719408012044303,"protein_coding","Nepl6"
"FBgn0259734",0.0209943309920421,0.0794739352404048,"protein_coding","Nost"
"FBgn0259748",1.34505347907956e-06,2.15405074206491e-05,"protein_coding","CG42397"
"FBgn0259821",1.12073225827845e-24,1.28558415440894e-22,"protein_coding","CG42402"
"FBgn0259822",0.0047133623556742,0.0247967340614255,"protein_coding","Ca-beta"
"FBgn0259834",4.10446706608576e-12,1.70128435323261e-10,"protein_coding","out"
"FBgn0259896",0.00582202313111365,0.0293597314613013,"protein_coding","NimC1"
"FBgn0259937",0.00854997962248863,0.040145430259805,"protein_coding","Nop60B"
"FBgn0259979",1.19848252589643e-06,1.94138425582402e-05,"protein_coding","Cndp2"
"FBgn0259989",0.000121866461507018,0.00114934287071389,"protein_coding","CG42486"
"FBgn0259992",5.83550145233463e-05,0.000607890410002969,"protein_coding","CG42489"
"FBgn0259993",0.0170236643705751,0.067717116538598,"ncRNA","lncRNA:CR42491"
"FBgn0259998",1.15338955484812e-06,1.87758877204236e-05,"protein_coding","CG17571"
"FBgn0260000",6.64722091391684e-05,0.000679531961821654,"protein_coding","CG17570"
"FBgn0260004",0.0124071644177794,0.0535722031327637,"protein_coding","Snmp1"
"FBgn0260005",0.00884358856343263,0.0409779244613729,"protein_coding","wtrw"
"FBgn0260008",0.00111248409091246,0.00750147338130654,"protein_coding","UQCR-11"
"FBgn0260011",1.37896723246987e-06,2.20478310345466e-05,"protein_coding","NimC4"
"FBgn0260027",0.000182852524418812,0.00163243452795618,"protein_coding","CG42495"
"FBgn0260233",7.39448485965211e-06,0.000100754962901199,"protein_coding","CG42507"
"FBgn0260388",0.01298859966216,0.0555648463431085,"protein_coding","CG42514"
"FBgn0260393",3.39253225527153e-06,5.01007944584635e-05,"protein_coding","CG17147"
"FBgn0260398",0.0161561772760077,0.0653199544376296,"protein_coding","Pbp49"
"FBgn0260430",7.9928823480679e-08,1.63496389896232e-06,"protein_coding","CG42525"
"FBgn0260442",0.0122998444761294,0.053218406033779,"protein_coding","rhea"
"FBgn0260458",0.0271994628180937,0.096762603930939,"protein_coding","PGRP-LD"
"FBgn0260462",0.00469921489240265,0.0247442305357438,"protein_coding","CG12163"
"FBgn0260468",0.000236571868888596,0.00202585198488368,"protein_coding","CG7950"
"FBgn0260479",0.00890458493749005,0.0411831835013311,"protein_coding","CG31904"
"FBgn0260484",9.21122374079322e-05,0.000909596818848099,"protein_coding","HIP"
"FBgn0260653",0.00223251624928987,0.0133477410904513,"protein_coding","serp"
"FBgn0260720",0.000369101422548708,0.00294393357114907,"ncRNA","asRNA:CR42547"
"FBgn0260743",0.0256845826212277,0.092473871371683,"protein_coding","GC1"
"FBgn0260746",7.6732635179801e-05,0.000770058439520587,"protein_coding","Ect3"
"FBgn0260750",0.000505172093275484,0.00381003264538429,"protein_coding","Mulk"
"FBgn0260767",1.75980463389361e-07,3.35144260875684e-06,"protein_coding","CG42565"
"FBgn0260795",0.000174373666793054,0.00156666322669716,"protein_coding","NaPi-III"
"FBgn0260866",0.0205863290282336,0.0781694133423882,"protein_coding","dnr1"
"FBgn0260874",1.29077730224299e-14,6.99643850913575e-13,"protein_coding","Ir76a"
"FBgn0260932",4.56257626074111e-05,0.000492988114043933,"protein_coding","cuff"
"FBgn0260941",0.000198023971284735,0.00174732242998561,"protein_coding","app"
"FBgn0260942",0.000531378010689018,0.00398634530452256,"protein_coding","bond"
"FBgn0260997",0.00533807673098779,0.0273939870689069,"protein_coding","CG42598"
"FBgn0261086",0.00186099617018783,0.0115056242877823,"protein_coding","Syt14"
"FBgn0261090",0.000246738741838239,0.00209834283468468,"protein_coding","Sytbeta"
"FBgn0261113",0.0146573899849598,0.0609848807261192,"protein_coding","Xrp1"
"FBgn0261244",0.0191157438161699,0.0737780957537229,"protein_coding","inaE"
"FBgn0261279",0.0132134927906621,0.0562585698661553,"protein_coding","lqfR"
"FBgn0261283",0.000714256051103831,0.00516578881535138,"protein_coding","SREBP"
"FBgn0261285",0.0170394832103771,0.0677254237995045,"protein_coding","Ppcs"
"FBgn0261363",0.00764144487616869,0.0365052194166337,"protein_coding","PPO3"
"FBgn0261380",6.36820712752556e-06,8.76953678669248e-05,"protein_coding","mRpL37"
"FBgn0261393",9.45366487594749e-14,4.75818387761337e-12,"protein_coding","alpha-Est5"
"FBgn0261439",0.016484878937109,0.0661737702350765,"protein_coding","SdhA"
"FBgn0261508",6.84137589240806e-06,9.38667220842914e-05,"protein_coding","CG42656"
"FBgn0261550",0.000107127102484751,0.00102902518599033,"protein_coding","CG42668"
"FBgn0261555",0.00347428866016328,0.0192549761980397,"protein_coding","CG42673"
"FBgn0261563",1.3357551468402e-06,2.14263813391522e-05,"protein_coding","wb"
"FBgn0261565",0.00103525698763802,0.00706280095646546,"protein_coding","Lmpt"
"FBgn0261592",0.00148966068067897,0.00957569338265678,"protein_coding","RpS6"
"FBgn0261596",0.0140772730570371,0.0590192514694733,"protein_coding","RpS24"
"FBgn0261597",0.000150799097155978,0.00137874799802701,"protein_coding","RpS26"
"FBgn0261599",2.96449521238063e-05,0.000336533317262773,"protein_coding","RpS29"
"FBgn0261602",0.0047588598997934,0.0249580823559074,"protein_coding","RpL8"
"FBgn0261608",4.34125631373755e-05,0.000473220923038906,"protein_coding","RpL37A"
"FBgn0261609",0.0245032215585436,0.0890328842265312,"protein_coding","eIF2alpha"
"FBgn0261611",3.77587773410481e-07,6.79726895017226e-06,"protein_coding","CG42700"
"FBgn0261625",3.26047298037662e-05,0.000365823892731933,"protein_coding","GLS"
"FBgn0261631",0.0102447444288894,0.0458549926456414,"protein_coding","CG42714"
"FBgn0261673",0.0111693999933857,0.0492122067596024,"protein_coding","nemy"
"FBgn0261675",3.50226540948315e-05,0.000389953140683423,"protein_coding","Npc1b"
"FBgn0261681",0.00677408436091237,0.033259279549115,"protein_coding","CG42728"
"FBgn0261791",0.0258483310518314,0.0928673917261774,"protein_coding","SNRPG"
"FBgn0261794",6.63328319469329e-11,2.32873091514766e-09,"protein_coding","kcc"
"FBgn0261808",0.0016870107008118,0.0106477034955268,"protein_coding","cu"
"FBgn0261840",0.000131398323106713,0.00122989613975853,"protein_coding","pre-mod(mdg4)-X"
"FBgn0261842",8.33902505386897e-31,1.37107470260696e-28,"protein_coding","pre-mod(mdg4)-AE"
"FBgn0261854",2.28378418809655e-06,3.47142234446417e-05,"protein_coding","aPKC"
